Machinename quartz Date 2019-08-02 15:06:37.213476 Discretization Type sdm_ld fem_unlump Parallel run F,,,,,,,,,,,,,,,,,,
Nx,Ny,Nz,Nm,Ng,Np,Px,Py,Pz,Ax,Ay,Az,Ami,Ag,Scattering Moments,Overall Time,Sweep Time,Grind Time,Over All Memory
12,12,12,168,3,1,1,1,1,4,12,3,1,3,1,6.9,5.92,169.936802,170
12,12,12,168,3,1,1,1,1,4,12,3,3,3,1,3.5,2.87,82.384902,113
12,12,12,168,3,1,1,1,1,4,12,3,7,3,1,2.52,1.98,56.836971,96
12,12,12,168,3,1,1,1,1,4,12,3,21,3,1,2.06,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,4,12,4,1,3,1,6.89,5.87,168.501525,163
12,12,12,168,3,1,1,1,1,4,12,4,3,3,1,3.5,2.85,81.810791,111
12,12,12,168,3,1,1,1,1,4,12,4,7,3,1,2.52,1.98,56.836971,95
12,12,12,168,3,1,1,1,1,4,12,4,21,3,1,2.23,1.71,49.086475,90
12,12,12,168,3,1,1,1,1,4,12,6,1,3,1,6.89,5.79,166.205082,163
12,12,12,168,3,1,1,1,1,4,12,6,3,3,1,3.51,2.84,81.523736,111
12,12,12,168,3,1,1,1,1,4,12,6,7,3,1,2.53,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,4,12,6,21,3,1,2.07,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,4,12,12,1,3,1,7.28,6.07,174.242633,160
12,12,12,168,3,1,1,1,1,4,12,12,3,3,1,3.56,2.84,81.523736,110
12,12,12,168,3,1,1,1,1,4,12,12,7,3,1,2.55,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,4,12,12,21,3,1,2.08,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,6,1,1,1,3,1,9.06,8.29,237.968934,334
12,12,12,168,3,1,1,1,1,6,1,1,3,3,1,4.46,3.87,111.090443,171
12,12,12,168,3,1,1,1,1,6,1,1,7,3,1,2.86,2.34,67.170966,119
12,12,12,168,3,1,1,1,1,6,1,1,21,3,1,2.19,1.69,48.512364,97
12,12,12,168,3,1,1,1,1,6,1,2,1,3,1,8.11,7.34,210.69867,253
12,12,12,168,3,1,1,1,1,6,1,2,3,3,1,3.92,3.35,96.163562,142
12,12,12,168,3,1,1,1,1,6,1,2,7,3,1,2.73,2.2,63.15219,108
12,12,12,168,3,1,1,1,1,6,1,2,21,3,1,2.26,1.75,50.234697,93
12,12,12,168,3,1,1,1,1,6,1,3,1,3,1,7.79,7.01,201.225841,243
12,12,12,168,3,1,1,1,1,6,1,3,3,3,1,3.8,3.22,92.431842,137
12,12,12,168,3,1,1,1,1,6,1,3,7,3,1,2.66,2.13,61.142802,107
12,12,12,168,3,1,1,1,1,6,1,3,21,3,1,2.11,1.61,46.215921,92
12,12,12,168,3,1,1,1,1,6,1,4,1,3,1,7.98,7.19,206.392839,213
12,12,12,168,3,1,1,1,1,6,1,4,3,3,1,3.72,3.14,90.135398,129
12,12,12,168,3,1,1,1,1,6,1,4,7,3,1,2.61,2.09,59.99458,103
12,12,12,168,3,1,1,1,1,6,1,4,21,3,1,2.09,1.59,45.64181,92
12,12,12,168,3,1,1,1,1,6,1,6,1,3,1,7.43,6.62,190.03068,212
12,12,12,168,3,1,1,1,1,6,1,6,3,3,1,3.69,3.11,89.274232,127
12,12,12,168,3,1,1,1,1,6,1,6,7,3,1,2.6,2.07,59.42047,103
12,12,12,168,3,1,1,1,1,6,1,6,21,3,1,2.09,1.59,45.64181,92
12,12,12,168,3,1,1,1,1,6,1,12,1,3,1,7.18,6.35,182.280184,199
12,12,12,168,3,1,1,1,1,6,1,12,3,3,1,3.58,3,86.116623,123
12,12,12,168,3,1,1,1,1,6,1,12,7,3,1,2.54,2.02,57.985193,101
12,12,12,168,3,1,1,1,1,6,1,12,21,3,1,2.28,1.76,50.521752,92
12,12,12,168,3,1,1,1,1,6,2,1,1,3,1,8.2,7.43,213.282169,253
12,12,12,168,3,1,1,1,1,6,2,1,3,3,1,3.97,3.39,97.311784,142
12,12,12,168,3,1,1,1,1,6,2,1,7,3,1,2.73,2.21,63.439245,108
12,12,12,168,3,1,1,1,1,6,2,1,21,3,1,2.14,1.64,47.077087,93
12,12,12,168,3,1,1,1,1,6,2,2,1,3,1,7.83,7.01,201.225841,207
12,12,12,168,3,1,1,1,1,6,2,2,3,3,1,3.72,3.13,89.848343,127
12,12,12,168,3,1,1,1,1,6,2,2,7,3,1,2.62,2.09,59.99458,102
12,12,12,168,3,1,1,1,1,6,2,2,21,3,1,2.1,1.6,45.928865,90
12,12,12,168,3,1,1,1,1,6,2,3,1,3,1,7.24,6.41,184.002517,202
12,12,12,168,3,1,1,1,1,6,2,3,3,3,1,3.94,3.34,95.876506,123
12,12,12,168,3,1,1,1,1,6,2,3,7,3,1,2.58,2.05,58.846359,101
12,12,12,168,3,1,1,1,1,6,2,3,21,3,1,2.09,1.58,45.354755,91
12,12,12,168,3,1,1,1,1,6,2,4,1,3,1,7.1,6.25,179.40963,184
12,12,12,168,3,1,1,1,1,6,2,4,3,3,1,3.58,3,86.116623,117
12,12,12,168,3,1,1,1,1,6,2,4,7,3,1,2.55,2.02,57.985193,98
12,12,12,168,3,1,1,1,1,6,2,4,21,3,1,2.08,1.58,45.354755,90
12,12,12,168,3,1,1,1,1,6,2,6,1,3,1,7.22,6.21,178.261409,184
12,12,12,168,3,1,1,1,1,6,2,6,3,3,1,3.56,2.96,84.968401,117
12,12,12,168,3,1,1,1,1,6,2,6,7,3,1,2.57,2.01,57.698137,98
12,12,12,168,3,1,1,1,1,6,2,6,21,3,1,2.08,1.58,45.354755,91
12,12,12,168,3,1,1,1,1,6,2,12,1,3,1,6.99,6.04,173.381467,176
12,12,12,168,3,1,1,1,1,6,2,12,3,3,1,3.49,2.87,82.384902,115
12,12,12,168,3,1,1,1,1,6,2,12,7,3,1,2.51,1.98,56.836971,97
12,12,12,168,3,1,1,1,1,6,2,12,21,3,1,2.05,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,6,3,1,1,3,1,7.99,7.19,206.392839,243
12,12,12,168,3,1,1,1,1,6,3,1,3,3,1,3.86,3.28,94.154174,137
12,12,12,168,3,1,1,1,1,6,3,1,7,3,1,2.86,2.32,66.596855,107
12,12,12,168,3,1,1,1,1,6,3,1,21,3,1,2.12,1.62,46.502976,92
12,12,12,168,3,1,1,1,1,6,3,2,1,3,1,7.34,6.5,186.586016,202
12,12,12,168,3,1,1,1,1,6,3,2,3,3,1,3.67,3.08,88.413066,123
12,12,12,168,3,1,1,1,1,6,3,2,7,3,1,2.6,2.06,59.133414,101
12,12,12,168,3,1,1,1,1,6,3,2,21,3,1,2.09,1.59,45.64181,91
12,12,12,168,3,1,1,1,1,6,3,3,1,3,1,7.38,6.5,186.586016,188
12,12,12,168,3,1,1,1,1,6,3,3,3,3,1,3.58,2.98,85.542512,119
12,12,12,168,3,1,1,1,1,6,3,3,7,3,1,2.55,2.02,57.985193,99
12,12,12,168,3,1,1,1,1,6,3,3,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,3,4,1,3,1,6.96,6.06,173.955578,178
12,12,12,168,3,1,1,1,1,6,3,4,3,3,1,3.61,3,86.116623,116
12,12,12,168,3,1,1,1,1,6,3,4,7,3,1,2.54,2.01,57.698137,98
12,12,12,168,3,1,1,1,1,6,3,4,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,3,6,1,3,1,6.89,5.95,170.797968,173
12,12,12,168,3,1,1,1,1,6,3,6,3,3,1,3.51,2.89,82.959013,114
12,12,12,168,3,1,1,1,1,6,3,6,7,3,1,2.53,1.99,57.124026,97
12,12,12,168,3,1,1,1,1,6,3,6,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,3,12,1,3,1,7.07,6.04,173.381467,167
12,12,12,168,3,1,1,1,1,6,3,12,3,3,1,3.49,2.84,81.523736,112
12,12,12,168,3,1,1,1,1,6,3,12,7,3,1,2.52,1.97,56.549915,96
12,12,12,168,3,1,1,1,1,6,3,12,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,4,1,1,3,1,7.79,6.99,200.651731,213
12,12,12,168,3,1,1,1,1,6,4,1,3,3,1,4.12,3.52,101.043504,129
12,12,12,168,3,1,1,1,1,6,4,1,7,3,1,2.65,2.12,60.855747,103
12,12,12,168,3,1,1,1,1,6,4,1,21,3,1,2.11,1.6,45.928865,92
12,12,12,168,3,1,1,1,1,6,4,2,1,3,1,7.16,6.31,181.131963,184
12,12,12,168,3,1,1,1,1,6,4,2,3,3,1,3.6,3.01,86.403678,117
12,12,12,168,3,1,1,1,1,6,4,2,7,3,1,2.56,2.03,58.272248,98
12,12,12,168,3,1,1,1,1,6,4,2,21,3,1,2.37,1.79,51.382918,90
12,12,12,168,3,1,1,1,1,6,4,3,1,3,1,7,6.09,174.816744,178
12,12,12,168,3,1,1,1,1,6,4,3,3,3,1,3.54,2.94,84.39429,116
12,12,12,168,3,1,1,1,1,6,4,3,7,3,1,2.54,2.01,57.698137,98
12,12,12,168,3,1,1,1,1,6,4,3,21,3,1,2.08,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,4,4,1,3,1,7.05,6.11,175.390855,169
12,12,12,168,3,1,1,1,1,6,4,4,3,3,1,3.5,2.89,82.959013,113
12,12,12,168,3,1,1,1,1,6,4,4,7,3,1,2.52,1.99,57.124026,96
12,12,12,168,3,1,1,1,1,6,4,4,21,3,1,2.07,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,6,4,6,1,3,1,6.91,5.93,170.223857,168
12,12,12,168,3,1,1,1,1,6,4,6,3,3,1,3.51,2.88,82.671958,112
12,12,12,168,3,1,1,1,1,6,4,6,7,3,1,2.81,2.2,63.15219,96
12,12,12,168,3,1,1,1,1,6,4,6,21,3,1,2.04,1.54,44.206533,91
12,12,12,168,3,1,1,1,1,6,4,12,1,3,1,6.95,5.87,168.501525,163
12,12,12,168,3,1,1,1,1,6,4,12,3,3,1,3.51,2.85,81.810791,111
12,12,12,168,3,1,1,1,1,6,4,12,7,3,1,2.53,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,6,4,12,21,3,1,2.07,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,6,6,1,1,3,1,7.75,6.93,198.929398,212
12,12,12,168,3,1,1,1,1,6,6,1,3,3,1,3.74,3.15,90.422454,127
12,12,12,168,3,1,1,1,1,6,6,1,7,3,1,2.61,2.09,59.99458,103
12,12,12,168,3,1,1,1,1,6,6,1,21,3,1,2.1,1.6,45.928865,92
12,12,12,168,3,1,1,1,1,6,6,2,1,3,1,7.16,6.26,179.696686,184
12,12,12,168,3,1,1,1,1,6,6,2,3,3,1,3.86,3.24,93.005952,117
12,12,12,168,3,1,1,1,1,6,6,2,7,3,1,2.54,2.01,57.698137,98
12,12,12,168,3,1,1,1,1,6,6,2,21,3,1,2.08,1.58,45.354755,91
12,12,12,168,3,1,1,1,1,6,6,3,1,3,1,6.92,5.97,171.372079,173
12,12,12,168,3,1,1,1,1,6,6,3,3,3,1,3.51,2.89,82.959013,114
12,12,12,168,3,1,1,1,1,6,6,3,7,3,1,2.53,1.99,57.124026,97
12,12,12,168,3,1,1,1,1,6,6,3,21,3,1,2.08,1.58,45.354755,91
12,12,12,168,3,1,1,1,1,6,6,4,1,3,1,6.94,5.94,170.510913,168
12,12,12,168,3,1,1,1,1,6,6,4,3,3,1,3.52,2.88,82.671958,112
12,12,12,168,3,1,1,1,1,6,6,4,7,3,1,2.54,2,57.411082,96
12,12,12,168,3,1,1,1,1,6,6,4,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,6,6,1,3,1,7.04,5.99,171.94619,163
12,12,12,168,3,1,1,1,1,6,6,6,3,3,1,3.52,2.86,82.097847,111
12,12,12,168,3,1,1,1,1,6,6,6,7,3,1,2.54,1.99,57.124026,95
12,12,12,168,3,1,1,1,1,6,6,6,21,3,1,2.08,1.58,45.354755,90
12,12,12,168,3,1,1,1,1,6,6,12,1,3,1,7,5.82,167.066248,159
12,12,12,168,3,1,1,1,1,6,6,12,3,3,1,3.54,2.84,81.523736,109
12,12,12,168,3,1,1,1,1,6,6,12,7,3,1,2.6,2.02,57.985193,95
12,12,12,168,3,1,1,1,1,6,6,12,21,3,1,2.08,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,6,12,1,1,3,1,7.35,6.51,186.873071,199
12,12,12,168,3,1,1,1,1,6,12,1,3,3,1,3.67,3.08,88.413066,123
12,12,12,168,3,1,1,1,1,6,12,1,7,3,1,2.58,2.05,58.846359,101
12,12,12,168,3,1,1,1,1,6,12,1,21,3,1,2.08,1.57,45.067699,92
12,12,12,168,3,1,1,1,1,6,12,2,1,3,1,7.17,6.2,177.974353,176
12,12,12,168,3,1,1,1,1,6,12,2,3,3,1,3.53,2.9,83.246068,115
12,12,12,168,3,1,1,1,1,6,12,2,7,3,1,2.53,1.99,57.124026,97
12,12,12,168,3,1,1,1,1,6,12,2,21,3,1,2.07,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,6,12,3,1,3,1,6.96,5.91,169.649746,167
12,12,12,168,3,1,1,1,1,6,12,3,3,3,1,3.8,3.13,89.848343,112
12,12,12,168,3,1,1,1,1,6,12,3,7,3,1,2.53,1.98,56.836971,96
12,12,12,168,3,1,1,1,1,6,12,3,21,3,1,2.08,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,6,12,4,1,3,1,6.98,5.86,168.214469,163
12,12,12,168,3,1,1,1,1,6,12,4,3,3,1,3.52,2.85,81.810791,111
12,12,12,168,3,1,1,1,1,6,12,4,7,3,1,2.54,1.98,56.836971,95
12,12,12,168,3,1,1,1,1,6,12,4,21,3,1,2.07,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,6,12,6,1,3,1,7.28,5.98,171.659134,159
12,12,12,168,3,1,1,1,1,6,12,6,3,3,1,3.55,2.84,81.523736,109
12,12,12,168,3,1,1,1,1,6,12,6,7,3,1,2.54,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,6,12,6,21,3,1,2.07,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,6,12,12,1,3,1,7.12,5.83,167.353303,154
12,12,12,168,3,1,1,1,1,6,12,12,3,3,1,3.74,2.95,84.681346,108
12,12,12,168,3,1,1,1,1,6,12,12,7,3,1,2.57,1.98,56.836971,94
12,12,12,168,3,1,1,1,1,6,12,12,21,3,1,2.08,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,12,1,1,1,3,1,8.22,7.46,214.143335,275
12,12,12,168,3,1,1,1,1,12,1,1,3,3,1,4.01,3.44,98.747061,145
12,12,12,168,3,1,1,1,1,12,1,1,7,3,1,2.77,2.24,64.300412,111
12,12,12,168,3,1,1,1,1,12,1,1,21,3,1,2.17,1.67,47.938253,94
12,12,12,168,3,1,1,1,1,12,1,2,1,3,1,7.68,6.9,198.068232,222
12,12,12,168,3,1,1,1,1,12,1,2,3,3,1,3.78,3.21,92.144786,130
12,12,12,168,3,1,1,1,1,12,1,2,7,3,1,2.64,2.11,60.568691,104
12,12,12,168,3,1,1,1,1,12,1,2,21,3,1,2.1,1.6,45.928865,92
12,12,12,168,3,1,1,1,1,12,1,3,1,3,1,7.59,6.75,193.762401,221
12,12,12,168,3,1,1,1,1,12,1,3,3,3,1,3.7,3.12,89.561287,130
12,12,12,168,3,1,1,1,1,12,1,3,7,3,1,2.6,2.07,59.42047,104
12,12,12,168,3,1,1,1,1,12,1,3,21,3,1,2.09,1.59,45.64181,92
12,12,12,168,3,1,1,1,1,12,1,4,1,3,1,7.26,6.46,185.437794,197
12,12,12,168,3,1,1,1,1,12,1,4,3,3,1,3.8,3.16,90.709509,122
12,12,12,168,3,1,1,1,1,12,1,4,7,3,1,2.56,2.04,58.559303,100
12,12,12,168,3,1,1,1,1,12,1,4,21,3,1,2.07,1.58,45.354755,91
12,12,12,168,3,1,1,1,1,12,1,6,1,3,1,7.23,6.4,183.715461,199
12,12,12,168,3,1,1,1,1,12,1,6,3,3,1,3.59,3.01,86.403678,123
12,12,12,168,3,1,1,1,1,12,1,6,7,3,1,2.55,2.03,58.272248,101
12,12,12,168,3,1,1,1,1,12,1,6,21,3,1,2.36,1.84,52.818195,92
12,12,12,168,3,1,1,1,1,12,1,12,1,3,1,7.14,6.25,179.40963,191
12,12,12,168,3,1,1,1,1,12,1,12,3,3,1,3.58,2.98,85.542512,120
12,12,12,168,3,1,1,1,1,12,1,12,7,3,1,2.55,2.02,57.985193,99
12,12,12,168,3,1,1,1,1,12,1,12,21,3,1,2.07,1.57,45.067699,92
12,12,12,168,3,1,1,1,1,12,2,1,1,3,1,7.98,7.19,206.392839,222
12,12,12,168,3,1,1,1,1,12,2,1,3,3,1,3.82,3.25,93.293008,130
12,12,12,168,3,1,1,1,1,12,2,1,7,3,1,2.66,2.14,61.429857,104
12,12,12,168,3,1,1,1,1,12,2,1,21,3,1,2.12,1.62,46.502976,92
12,12,12,168,3,1,1,1,1,12,2,2,1,3,1,7.15,6.32,181.419018,190
12,12,12,168,3,1,1,1,1,12,2,2,3,3,1,3.86,3.26,93.580063,120
12,12,12,168,3,1,1,1,1,12,2,2,7,3,1,2.57,2.04,58.559303,99
12,12,12,168,3,1,1,1,1,12,2,2,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,2,3,1,3,1,7.04,6.17,177.113187,185
12,12,12,168,3,1,1,1,1,12,2,3,3,3,1,3.55,2.95,84.681346,118
12,12,12,168,3,1,1,1,1,12,2,3,7,3,1,2.54,2.01,57.698137,99
12,12,12,168,3,1,1,1,1,12,2,3,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,2,4,1,3,1,6.94,6.05,173.668522,174
12,12,12,168,3,1,1,1,1,12,2,4,3,3,1,3.5,2.9,83.246068,114
12,12,12,168,3,1,1,1,1,12,2,4,7,3,1,2.52,1.98,56.836971,97
12,12,12,168,3,1,1,1,1,12,2,4,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,2,6,1,3,1,6.92,5.97,171.372079,176
12,12,12,168,3,1,1,1,1,12,2,6,3,3,1,3.95,3.31,95.01534,115
12,12,12,168,3,1,1,1,1,12,2,6,7,3,1,2.52,1.99,57.124026,97
12,12,12,168,3,1,1,1,1,12,2,6,21,3,1,2.06,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,12,2,12,1,3,1,6.98,5.91,169.649746,170
12,12,12,168,3,1,1,1,1,12,2,12,3,3,1,3.54,2.88,82.671958,113
12,12,12,168,3,1,1,1,1,12,2,12,7,3,1,2.53,1.98,56.836971,96
12,12,12,168,3,1,1,1,1,12,2,12,21,3,1,2.19,1.65,47.364142,91
12,12,12,168,3,1,1,1,1,12,3,1,1,3,1,7.6,6.79,194.910622,221
12,12,12,168,3,1,1,1,1,12,3,1,3,3,1,3.76,3.17,90.996565,130
12,12,12,168,3,1,1,1,1,12,3,1,7,3,1,2.63,2.09,59.99458,104
12,12,12,168,3,1,1,1,1,12,3,1,21,3,1,2.08,1.59,45.64181,92
12,12,12,168,3,1,1,1,1,12,3,2,1,3,1,7.26,6.38,183.141351,185
12,12,12,168,3,1,1,1,1,12,3,2,3,3,1,3.55,2.96,84.968401,118
12,12,12,168,3,1,1,1,1,12,3,2,7,3,1,2.55,2.02,57.985193,99
12,12,12,168,3,1,1,1,1,12,3,2,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,3,3,1,3,1,6.93,6,172.233245,178
12,12,12,168,3,1,1,1,1,12,3,3,3,3,1,3.51,2.9,83.246068,115
12,12,12,168,3,1,1,1,1,12,3,3,7,3,1,2.57,2.03,58.272248,97
12,12,12,168,3,1,1,1,1,12,3,3,21,3,1,2.06,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,12,3,4,1,3,1,6.89,5.92,169.936802,170
12,12,12,168,3,1,1,1,1,12,3,4,3,3,1,3.5,2.87,82.384902,113
12,12,12,168,3,1,1,1,1,12,3,4,7,3,1,2.53,1.99,57.124026,96
12,12,12,168,3,1,1,1,1,12,3,4,21,3,1,2.07,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,12,3,6,1,3,1,7.15,6.11,175.390855,167
12,12,12,168,3,1,1,1,1,12,3,6,3,3,1,3.5,2.85,81.810791,112
12,12,12,168,3,1,1,1,1,12,3,6,7,3,1,2.52,1.97,56.549915,96
12,12,12,168,3,1,1,1,1,12,3,6,21,3,1,2.07,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,12,3,12,1,3,1,7.08,5.88,168.78858,162
12,12,12,168,3,1,1,1,1,12,3,12,3,3,1,3.56,2.85,81.810791,110
12,12,12,168,3,1,1,1,1,12,3,12,7,3,1,2.6,1.99,57.124026,95
12,12,12,168,3,1,1,1,1,12,3,12,21,3,1,2.08,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,12,4,1,1,3,1,7.43,6.61,189.743625,198
12,12,12,168,3,1,1,1,1,12,4,1,3,3,1,3.69,3.1,88.987177,122
12,12,12,168,3,1,1,1,1,12,4,1,7,3,1,2.59,2.07,59.42047,100
12,12,12,168,3,1,1,1,1,12,4,1,21,3,1,2.09,1.59,45.64181,91
12,12,12,168,3,1,1,1,1,12,4,2,1,3,1,7.11,6.2,177.974353,174
12,12,12,168,3,1,1,1,1,12,4,2,3,3,1,3.53,2.92,83.820179,114
12,12,12,168,3,1,1,1,1,12,4,2,7,3,1,2.53,2,57.411082,97
12,12,12,168,3,1,1,1,1,12,4,2,21,3,1,2.07,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,4,3,1,3,1,6.93,5.95,170.797968,170
12,12,12,168,3,1,1,1,1,12,4,3,3,3,1,3.83,3.18,91.28362,113
12,12,12,168,3,1,1,1,1,12,4,3,7,3,1,2.53,1.99,57.124026,96
12,12,12,168,3,1,1,1,1,12,4,3,21,3,1,2.06,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,12,4,4,1,3,1,6.84,5.83,167.353303,163
12,12,12,168,3,1,1,1,1,12,4,4,3,3,1,3.49,2.84,81.523736,111
12,12,12,168,3,1,1,1,1,12,4,4,7,3,1,2.52,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,12,4,4,21,3,1,2.06,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,12,4,6,1,3,1,6.98,5.84,167.640359,163
12,12,12,168,3,1,1,1,1,12,4,6,3,3,1,3.51,2.84,81.523736,111
12,12,12,168,3,1,1,1,1,12,4,6,7,3,1,2.53,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,12,4,6,21,3,1,2.09,1.58,45.354755,90
12,12,12,168,3,1,1,1,1,12,4,12,1,3,1,7.2,5.92,169.936802,160
12,12,12,168,3,1,1,1,1,12,4,12,3,3,1,3.58,2.85,81.810791,110
12,12,12,168,3,1,1,1,1,12,4,12,7,3,1,2.56,1.98,56.836971,95
12,12,12,168,3,1,1,1,1,12,4,12,21,3,1,2.08,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,12,6,1,1,3,1,7.41,6.57,188.595403,199
12,12,12,168,3,1,1,1,1,12,6,1,3,3,1,3.66,3.08,88.413066,123
12,12,12,168,3,1,1,1,1,12,6,1,7,3,1,2.58,2.05,58.846359,101
12,12,12,168,3,1,1,1,1,12,6,1,21,3,1,2.08,1.58,45.354755,92
12,12,12,168,3,1,1,1,1,12,6,2,1,3,1,6.98,6.02,172.807356,176
12,12,12,168,3,1,1,1,1,12,6,2,3,3,1,3.53,2.9,83.246068,115
12,12,12,168,3,1,1,1,1,12,6,2,7,3,1,2.53,1.99,57.124026,97
12,12,12,168,3,1,1,1,1,12,6,2,21,3,1,2.07,1.56,44.780644,91
12,12,12,168,3,1,1,1,1,12,6,3,1,3,1,7.08,6.04,173.381467,167
12,12,12,168,3,1,1,1,1,12,6,3,3,3,1,3.52,2.86,82.097847,112
12,12,12,168,3,1,1,1,1,12,6,3,7,3,1,2.53,1.98,56.836971,96
12,12,12,168,3,1,1,1,1,12,6,3,21,3,1,2.08,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,6,4,1,3,1,6.93,5.81,166.779192,163
12,12,12,168,3,1,1,1,1,12,6,4,3,3,1,3.52,2.84,81.523736,111
12,12,12,168,3,1,1,1,1,12,6,4,7,3,1,2.74,2.13,61.142802,95
12,12,12,168,3,1,1,1,1,12,6,4,21,3,1,2.07,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,12,6,6,1,3,1,7.03,5.82,167.066248,159
12,12,12,168,3,1,1,1,1,12,6,6,3,3,1,3.55,2.84,81.523736,109
12,12,12,168,3,1,1,1,1,12,6,6,7,3,1,2.54,1.97,56.549915,95
12,12,12,168,3,1,1,1,1,12,6,6,21,3,1,2.1,1.58,45.354755,90
12,12,12,168,3,1,1,1,1,12,6,12,1,3,1,7.29,5.95,170.797968,154
12,12,12,168,3,1,1,1,1,12,6,12,3,3,1,3.6,2.85,81.810791,108
12,12,12,168,3,1,1,1,1,12,6,12,7,3,1,2.59,1.99,57.124026,94
12,12,12,168,3,1,1,1,1,12,6,12,21,3,1,2.08,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,12,12,1,1,3,1,7.28,6.39,183.428406,191
12,12,12,168,3,1,1,1,1,12,12,1,3,3,1,3.77,3.16,90.709509,120
12,12,12,168,3,1,1,1,1,12,12,1,7,3,1,2.57,2.03,58.272248,99
12,12,12,168,3,1,1,1,1,12,12,1,21,3,1,2.08,1.57,45.067699,92
12,12,12,168,3,1,1,1,1,12,12,2,1,3,1,7.02,5.94,170.510913,170
12,12,12,168,3,1,1,1,1,12,12,2,3,3,1,3.55,2.88,82.671958,113
12,12,12,168,3,1,1,1,1,12,12,2,7,3,1,2.54,1.98,56.836971,96
12,12,12,168,3,1,1,1,1,12,12,2,21,3,1,2.08,1.57,45.067699,91
12,12,12,168,3,1,1,1,1,12,12,3,1,3,1,7.26,5.95,170.797968,162
12,12,12,168,3,1,1,1,1,12,12,3,3,3,1,3.57,2.86,82.097847,110
12,12,12,168,3,1,1,1,1,12,12,3,7,3,1,2.56,1.99,57.124026,95
12,12,12,168,3,1,1,1,1,12,12,3,21,3,1,2.08,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,12,12,4,1,3,1,7.16,5.88,168.78858,160
12,12,12,168,3,1,1,1,1,12,12,4,3,3,1,3.72,2.93,84.107235,110
12,12,12,168,3,1,1,1,1,12,12,4,7,3,1,2.56,1.98,56.836971,95
12,12,12,168,3,1,1,1,1,12,12,4,21,3,1,2.09,1.57,45.067699,90
12,12,12,168,3,1,1,1,1,12,12,6,1,3,1,7.18,5.84,167.640359,154
12,12,12,168,3,1,1,1,1,12,12,6,3,3,1,3.6,2.85,81.810791,108
12,12,12,168,3,1,1,1,1,12,12,6,7,3,1,2.57,1.98,56.836971,94
12,12,12,168,3,1,1,1,1,12,12,6,21,3,1,2.22,1.69,48.512364,90
12,12,12,168,3,1,1,1,1,12,12,12,1,3,1,6.84,5.89,169.075636,151
12,12,12,168,3,1,1,1,1,12,12,12,3,3,1,3.48,2.86,82.097847,107
12,12,12,168,3,1,1,1,1,12,12,12,7,3,1,2.53,1.99,57.124026,94
12,12,12,168,3,1,1,1,1,12,12,12,21,3,1,2.07,1.56,44.780644,90
12,12,12,168,3,1,1,1,1,1,1,1,1,3,4,17.9,17,487.994195,1030
12,12,12,168,3,1,1,1,1,1,1,1,3,3,4,7.57,6.88,197.494121,362
12,12,12,168,3,1,1,1,1,1,1,1,7,3,4,4.59,3.94,113.099831,217
12,12,12,168,3,1,1,1,1,1,1,1,21,3,4,2.92,2.32,66.596855,137
